Model,Fold,Fold,Macro_F1,Macro_F1,Balanced_Accuracy,Balanced_Accuracy,MCC,MCC,Log_Loss,Log_Loss
,mean,std,mean,std,mean,std,mean,std,mean,std
LigandText_Logistic,2.0,1.0,0.7897417040038163,0.11099035616795032,0.7929752588580025,0.12428502316238381,0.6760362604171505,0.17047757623111534,0.5932948064331477,0.3465636215942217
Structured_RF,2.0,1.0,0.8095057013605448,0.1417611936227998,0.8098298589218813,0.14511194833301277,0.701849301302941,0.21216651781911738,0.5115989431948272,0.17184418246842212
